BB 37 Zoning change SLU - Student Housing Project,Primary,davis
BB 42 Redevelopment plan for 2015 Lucas & 2030 Delmar,Primary,davis
BB 76 Ordinance regarding Maya Angelou's birthplace,Primary,davis
BB 88 Redevelopment plan for 2000 Washington,Primary,davis
BB 88 Redevelopment plan for 2000 Washington,Primary,davis
BB 89 Redevelopment plan for 3819 Shaw Blvd.,Primary,davis
BB 89 Redevelopment plan for 3819 Shaw Blvd.,Primary,davis
BB 105 Vacation of Laclede Ave. from Grand to Spring,Primary,davis
BB 107 Establishing Grand Center Great Streets Improvement Project,Primary,davis
BB 128 Redevelopment plan for 1701 Locust,Primary,davis
BB 164 Zoning change for 1607R & 1617 Tower Grove,Primary,davis
BB 176 Soldiers Memorial Agreement,Co-Sponsor,davis
BB 177 Quit Claim for 2732 Dr. Martin Luther King Drive,Primary,davis
"BB 184 Renaming 1300 N. Garrison as
Rev. Frederick Lemons Sr. Blvd.",Primary,davis
BB 185 Renaming 1300 N. Garrison as Miss Tillie's Corner,Primary,davis
BB 201 Lease for 929 N. Spring to Urban League,Primary,davis
BB 235 Grand Center Chapter 353 Blighting,Primary,davis
BB 236 634 N. Grand 353 Development Plan,Primary,davis
BB 251 634 N. Grand TIF - plan,Primary,davis
BB 252 634 N. Grand TIF - Agreement,Primary,davis
BB 255 634 N. Grand TIF,Primary,davis
BB 265 Earnings Tax,Co-Sponsor,davis
BB 281 Renaming 700 block of North Spring to Leon Henderson Avenue,Primary,davis
BB 285 Traffic Management Enhancement bill,Co-Sponsor,davis
BB 300 634 N. Grand TIF Note,Primary,davis
